Timestamp,SCOP:AMRF:RF01:AI_MEAS1,SCOP:AMRF:RF03:AI_MEAS4,SCOP:AMRF:RF03:AI_MEAS4,SCOP:AMRF:RF03:AI_MEAS1,SCOP:AMRF:RF01:AI_MEAS4,SCOP:AMRF:RF01:AI_MEAS2,SCOP:AMRF:RF01:AI_MEAS3,SCOP:AMRF:RF03:AI_MEAS2,SCOP:AMRF:RF03:AI_MEAS3
2024/04/01 14:07:53.863,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.091
2024/04/01 14:07:54.378,N/A,N/A,N/A,N/A,N/A,N/A,-0.111,N/A,N/A
2024/04/01 14:07:54.952,N/A,N/A,N/A,N/A,-0.085,-0.095,-0.107,N/A,N/A
2024/04/01 14:07:54.966,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,-0.083,N/A
2024/04/01 14:07:55.496,N/A,N/A,N/A,N/A,-0.089,-0.099,-0.109,N/A,N/A
2024/04/01 14:07:55.534,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:07:56.110,N/A,N/A,N/A,N/A,-0.083,-0.095,-0.107,N/A,N/A
2024/04/01 14:07:56.126,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,-0.083,-0.087
2024/04/01 14:07:56.648,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.111,N/A,N/A
2024/04/01 14:07:56.684,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,-0.085,-0.091
2024/04/01 14:07:57.195,N/A,N/A,N/A,N/A,N/A,-0.101,N/A,N/A,N/A
2024/04/01 14:07:57.235,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.087,-0.095
2024/04/01 14:07:57.746,N/A,N/A,N/A,N/A,-0.089,-0.103,N/A,N/A,N/A
2024/04/01 14:07:58.330,N/A,N/A,N/A,N/A,-0.087,-0.101,N/A,N/A,N/A
2024/04/01 14:07:58.381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.083,N/A
2024/04/01 14:07:58.877,N/A,N/A,N/A,N/A,-0.083,-0.097,-0.107,N/A,N/A
2024/04/01 14:07:58.939,N/A,N/A,N/A,-0.097,N/A,N/A,N/A,-0.081,N/A
2024/04/01 14:07:59.446,N/A,N/A,N/A,N/A,N/A,N/A,-0.109,N/A,N/A
2024/04/01 14:07:59.473,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,-0.085,-0.089
2024/04/01 14:07:59.993,N/A,N/A,N/A,N/A,-0.087,-0.099,N/A,N/A,N/A
2024/04/01 14:08:00.053,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,N/A,-0.091
2024/04/01 14:08:00.552,N/A,N/A,N/A,N/A,-0.085,N/A,N/A,N/A,N/A
2024/04/01 14:08:00.607,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.093
2024/04/01 14:08:01.176,N/A,N/A,N/A,N/A,N/A,-0.097,-0.107,N/A,N/A
2024/04/01 14:08:01.211,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,-0.083,-0.091
2024/04/01 14:08:01.754,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,N/A,-0.089
2024/04/01 14:08:02.314,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.091
2024/04/01 14:08:02.846,N/A,N/A,N/A,N/A,-0.083,N/A,N/A,N/A,N/A
2024/04/01 14:08:02.867,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,N/A,-0.089
2024/04/01 14:08:03.405,N/A,N/A,N/A,N/A,-0.085,N/A,-0.105,N/A,N/A
2024/04/01 14:08:03.406,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,-0.083,N/A
2024/04/01 14:08:03.966,N/A,N/A,N/A,N/A,N/A,-0.099,-0.107,N/A,N/A
2024/04/01 14:08:04.002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.081,N/A
2024/04/01 14:08:04.515,N/A,N/A,N/A,N/A,N/A,N/A,-0.111,N/A,N/A
2024/04/01 14:08:04.552,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,-0.083,-0.091
2024/04/01 14:08:05.092,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.085,N/A
2024/04/01 14:08:05.123,N/A,N/A,N/A,N/A,-0.083,-0.093,-0.107,N/A,N/A
2024/04/01 14:08:05.647,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,N/A,-0.093
2024/04/01 14:08:06.263,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.091
2024/04/01 14:08:06.811,N/A,N/A,N/A,N/A,-0.085,N/A,N/A,N/A,N/A
2024/04/01 14:08:06.824,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,-0.083,-0.089
2024/04/01 14:08:07.341,N/A,N/A,N/A,N/A,-0.083,N/A,N/A,N/A,N/A
2024/04/01 14:08:07.383,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.081,N/A
2024/04/01 14:08:07.886,N/A,N/A,N/A,N/A,N/A,N/A,-0.105,N/A,N/A
2024/04/01 14:08:08.431,N/A,N/A,N/A,N/A,-0.085,-0.097,-0.107,N/A,N/A
2024/04/01 14:08:08.995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.091
2024/04/01 14:08:09.008,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.111,N/A,N/A
2024/04/01 14:08:09.556,N/A,N/A,N/A,N/A,N/A,-0.101,N/A,N/A,N/A
2024/04/01 14:08:10.099,N/A,N/A,N/A,N/A,N/A,-0.097,-0.109,N/A,N/A
2024/04/01 14:08:10.131,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.089
2024/04/01 14:08:10.658,N/A,N/A,N/A,N/A,-0.083,N/A,-0.105,N/A,-0.087
2024/04/01 14:08:11.247,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,N/A,-0.089
2024/04/01 14:08:11.274,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.111,N/A,N/A
2024/04/01 14:08:11.807,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,-0.083,-0.091
2024/04/01 14:08:11.840,N/A,N/A,N/A,N/A,-0.083,-0.093,-0.105,N/A,N/A
2024/04/01 14:08:12.367,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:08:12.383,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.109,N/A,N/A
2024/04/01 14:08:12.900,N/A,N/A,N/A,N/A,-0.083,-0.097,N/A,N/A,N/A
2024/04/01 14:08:12.927,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,-0.083,N/A
2024/04/01 14:08:13.459,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.111,N/A,N/A
2024/04/01 14:08:13.475,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.087,N/A
2024/04/01 14:08:13.991,N/A,N/A,N/A,N/A,N/A,-0.103,-0.113,N/A,N/A
2024/04/01 14:08:14.004,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.085,-0.091
2024/04/01 14:08:14.551,N/A,N/A,N/A,N/A,-0.083,-0.097,-0.107,N/A,N/A
2024/04/01 14:08:14.552,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,-0.083,N/A
2024/04/01 14:08:15.110,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:08:15.643,N/A,N/A,N/A,-0.097,N/A,N/A,N/A,-0.081,-0.087
2024/04/01 14:08:16.231,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.087,-0.093
2024/04/01 14:08:16.272,N/A,N/A,N/A,N/A,N/A,-0.101,N/A,N/A,N/A
2024/04/01 14:08:16.793,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,-0.085,N/A
2024/04/01 14:08:16.834,N/A,N/A,N/A,N/A,N/A,-0.097,N/A,N/A,N/A
2024/04/01 14:08:17.309,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.087,-0.097
2024/04/01 14:08:17.407,N/A,N/A,N/A,N/A,-0.089,-0.099,N/A,N/A,N/A
2024/04/01 14:08:17.973,N/A,N/A,N/A,N/A,-0.087,N/A,-0.113,N/A,N/A
2024/04/01 14:08:18.522,N/A,N/A,N/A,N/A,-0.085,-0.097,-0.107,N/A,N/A
2024/04/01 14:08:18.990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.085,N/A
2024/04/01 14:08:19.074,N/A,N/A,N/A,N/A,-0.083,N/A,-0.105,N/A,N/A
2024/04/01 14:08:19.617,N/A,N/A,N/A,N/A,-0.085,N/A,-0.109,N/A,N/A
2024/04/01 14:08:20.137,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.081,N/A
2024/04/01 14:08:20.167,N/A,N/A,N/A,N/A,N/A,-0.099,N/A,N/A,N/A
2024/04/01 14:08:20.706,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:08:20.723,N/A,N/A,N/A,N/A,-0.089,N/A,-0.111,N/A,N/A
2024/04/01 14:08:21.310,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,-0.083,-0.089
2024/04/01 14:08:21.313,N/A,N/A,N/A,N/A,-0.083,-0.093,-0.107,N/A,N/A
2024/04/01 14:08:21.869,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.091
2024/04/01 14:08:21.892,N/A,N/A,N/A,N/A,-0.085,-0.097,-0.109,N/A,N/A
2024/04/01 14:08:22.421,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:08:22.971,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,N/A,-0.095
2024/04/01 14:08:22.994,N/A,N/A,N/A,N/A,N/A,-0.099,-0.107,N/A,N/A
2024/04/01 14:08:23.538,N/A,N/A,N/A,N/A,-0.089,-0.103,-0.113,N/A,N/A
2024/04/01 14:08:23.558,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,N/A,-0.093
2024/04/01 14:08:24.073,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.089,-0.095
2024/04/01 14:08:24.104,N/A,N/A,N/A,N/A,-0.087,-0.101,-0.111,N/A,N/A
2024/04/01 14:08:24.642,N/A,N/A,N/A,N/A,-0.085,-0.097,-0.107,N/A,N/A
2024/04/01 14:08:24.658,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:08:25.204,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.087,-0.097
2024/04/01 14:08:25.810,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:08:26.339,N/A,N/A,N/A,-0.101,N/A,-0.103,N/A,-0.083,-0.091
2024/04/01 14:08:26.884,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.087,-0.095
2024/04/01 14:08:26.899,N/A,N/A,N/A,N/A,N/A,-0.099,-0.109,N/A,N/A
2024/04/01 14:08:27.460,N/A,N/A,N/A,N/A,-0.085,N/A,N/A,N/A,N/A
2024/04/01 14:08:28.023,N/A,N/A,N/A,N/A,-0.087,N/A,N/A,N/A,N/A
2024/04/01 14:08:28.566,N/A,N/A,N/A,N/A,-0.089,-0.101,-0.113,N/A,N/A
2024/04/01 14:08:29.133,N/A,N/A,N/A,N/A,N/A,N/A,-0.111,N/A,N/A
2024/04/01 14:08:29.699,N/A,N/A,N/A,N/A,-0.085,-0.099,-0.109,N/A,N/A
2024/04/01 14:08:30.275,N/A,N/A,N/A,N/A,-0.087,N/A,-0.111,N/A,N/A
2024/04/01 14:08:30.893,N/A,N/A,N/A,N/A,-0.089,-0.101,-0.113,N/A,N/A
2024/04/01 14:08:31.436,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.111,N/A,N/A
2024/04/01 14:08:31.853,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.083,-0.089
2024/04/01 14:08:32.416,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:08:32.586,N/A,N/A,N/A,N/A,-0.089,-0.103,-0.113,N/A,N/A
2024/04/01 14:08:32.974,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,-0.083,-0.091
2024/04/01 14:08:33.176,N/A,N/A,N/A,N/A,-0.087,-0.101,-0.111,N/A,N/A
2024/04/01 14:08:33.546,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:08:33.714,N/A,N/A,N/A,N/A,N/A,-0.099,N/A,N/A,N/A
2024/04/01 14:08:34.081,N/A,N/A,N/A,-0.097,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:08:34.082,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.081,-0.087
2024/04/01 14:08:34.276,N/A,N/A,N/A,N/A,-0.085,-0.095,-0.107,N/A,N/A
2024/04/01 14:08:34.655,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,N/A,-0.089
2024/04/01 14:08:34.873,N/A,N/A,N/A,N/A,-0.089,-0.103,-0.113,N/A,N/A
2024/04/01 14:08:35.187,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.087,-0.095
2024/04/01 14:08:35.789,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,-0.085,-0.089
2024/04/01 14:08:36.351,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,-0.083,N/A
2024/04/01 14:08:36.921,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:08:37.484,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.087,-0.095
2024/04/01 14:08:37.744,N/A,N/A,N/A,N/A,-0.089,-0.101,N/A,N/A,N/A
2024/04/01 14:08:38.027,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:08:38.308,N/A,N/A,N/A,N/A,-0.085,-0.099,N/A,N/A,N/A
2024/04/01 14:08:38.883,N/A,N/A,N/A,N/A,N/A,N/A,-0.109,N/A,N/A
2024/04/01 14:08:39.449,N/A,N/A,N/A,N/A,-0.087,N/A,-0.111,N/A,N/A
2024/04/01 14:08:39.713,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:08:40.014,N/A,N/A,N/A,N/A,-0.089,-0.103,-0.113,N/A,N/A
2024/04/01 14:08:40.258,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:08:40.609,N/A,N/A,N/A,N/A,N/A,-0.101,N/A,N/A,N/A
2024/04/01 14:08:40.856,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.085,N/A
2024/04/01 14:08:41.211,N/A,N/A,N/A,N/A,-0.083,-0.095,-0.107,N/A,N/A
2024/04/01 14:08:41.405,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.087,N/A
2024/04/01 14:08:41.771,N/A,N/A,N/A,N/A,-0.089,-0.101,-0.111,N/A,N/A
2024/04/01 14:08:41.965,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:08:42.314,N/A,N/A,N/A,N/A,N/A,N/A,-0.113,N/A,N/A
2024/04/01 14:08:42.508,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.091,-0.097
2024/04/01 14:08:42.873,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.109,N/A,N/A
2024/04/01 14:08:43.082,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.083,-0.091
2024/04/01 14:08:43.434,N/A,N/A,N/A,N/A,-0.089,-0.101,-0.111,N/A,N/A
2024/04/01 14:08:43.649,N/A,N/A,N/A,-0.097,N/A,N/A,N/A,-0.081,-0.087
2024/04/01 14:08:43.981,N/A,N/A,N/A,N/A,-0.083,-0.095,-0.105,N/A,N/A
2024/04/01 14:08:44.194,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.091,-0.095
2024/04/01 14:08:44.571,N/A,N/A,N/A,N/A,-0.089,-0.103,-0.113,N/A,N/A
2024/04/01 14:08:44.733,N/A,N/A,N/A,-0.097,N/A,N/A,N/A,-0.083,-0.087
2024/04/01 14:08:45.141,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.111,N/A,N/A
2024/04/01 14:08:45.283,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:08:45.916,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.087,-0.095
2024/04/01 14:08:46.456,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.093
2024/04/01 14:08:47.018,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,-0.083,-0.089
2024/04/01 14:08:47.572,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.087
2024/04/01 14:08:47.959,N/A,N/A,N/A,N/A,-0.089,N/A,N/A,N/A,N/A
2024/04/01 14:08:48.512,N/A,N/A,N/A,N/A,-0.087,-0.101,N/A,N/A,N/A
2024/04/01 14:08:49.062,N/A,N/A,N/A,N/A,-0.083,-0.099,-0.109,N/A,N/A
2024/04/01 14:08:49.624,N/A,N/A,N/A,N/A,N/A,-0.095,-0.105,N/A,N/A
2024/04/01 14:08:49.763,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,N/A,-0.091
2024/04/01 14:08:50.139,N/A,N/A,N/A,N/A,-0.085,-0.097,-0.107,N/A,N/A
2024/04/01 14:08:50.340,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.083,N/A
2024/04/01 14:08:50.700,N/A,N/A,N/A,N/A,-0.089,-0.103,-0.115,N/A,N/A
2024/04/01 14:08:50.938,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:08:50.939,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.089
2024/04/01 14:08:51.303,N/A,N/A,N/A,N/A,-0.083,-0.095,-0.107,N/A,N/A
2024/04/01 14:08:51.510,N/A,N/A,N/A,-0.093,N/A,N/A,N/A,-0.077,-0.085
2024/04/01 14:08:51.845,N/A,N/A,N/A,N/A,-0.085,-0.101,-0.111,N/A,N/A
2024/04/01 14:08:52.114,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.087,-0.093
2024/04/01 14:08:52.384,N/A,N/A,N/A,N/A,-0.087,N/A,N/A,N/A,N/A
2024/04/01 14:08:52.673,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.085,N/A
2024/04/01 14:08:52.939,N/A,N/A,N/A,N/A,N/A,-0.099,N/A,N/A,N/A
2024/04/01 14:08:53.206,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:08:53.499,N/A,N/A,N/A,N/A,-0.085,-0.097,-0.107,N/A,N/A
2024/04/01 14:08:53.751,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.087,-0.095
2024/04/01 14:08:54.071,N/A,N/A,N/A,N/A,-0.091,-0.103,-0.113,N/A,N/A
2024/04/01 14:08:54.297,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.089,-0.097
2024/04/01 14:08:54.670,N/A,N/A,N/A,N/A,-0.087,-0.101,-0.111,N/A,N/A
2024/04/01 14:08:54.846,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,-0.085,-0.091
2024/04/01 14:08:55.397,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.087,-0.093
2024/04/01 14:08:56.002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.085,-0.091
2024/04/01 14:08:56.568,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.087,-0.095
2024/04/01 14:08:57.110,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.089,-0.097
2024/04/01 14:08:57.680,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.087,N/A
2024/04/01 14:08:58.067,N/A,N/A,N/A,N/A,-0.085,N/A,N/A,N/A,N/A
2024/04/01 14:08:58.232,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:08:58.609,N/A,N/A,N/A,N/A,-0.087,N/A,N/A,N/A,N/A
2024/04/01 14:08:58.778,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:08:59.156,N/A,N/A,N/A,N/A,-0.085,-0.097,-0.107,N/A,N/A
2024/04/01 14:08:59.338,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,-0.085,-0.089
2024/04/01 14:08:59.755,N/A,N/A,N/A,N/A,-0.091,-0.101,-0.111,N/A,N/A
2024/04/01 14:08:59.882,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.087,-0.093
2024/04/01 14:09:00.319,N/A,N/A,N/A,N/A,N/A,-0.103,-0.113,N/A,N/A
2024/04/01 14:09:00.445,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.085,N/A
2024/04/01 14:09:00.934,N/A,N/A,N/A,N/A,-0.085,-0.099,-0.109,N/A,N/A
2024/04/01 14:09:01.541,N/A,N/A,N/A,N/A,-0.089,-0.103,-0.113,N/A,N/A
2024/04/01 14:09:01.604,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.087,-0.097
2024/04/01 14:09:02.109,N/A,N/A,N/A,N/A,N/A,-0.101,-0.111,N/A,N/A
2024/04/01 14:09:02.163,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.091
2024/04/01 14:09:02.667,N/A,N/A,N/A,N/A,-0.085,-0.099,-0.109,N/A,N/A
2024/04/01 14:09:02.728,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,N/A,-0.093
2024/04/01 14:09:03.217,N/A,N/A,N/A,N/A,-0.083,-0.093,-0.105,N/A,N/A
2024/04/01 14:09:03.271,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,N/A,-0.091
2024/04/01 14:09:03.792,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.109,N/A,N/A
2024/04/01 14:09:03.830,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.093
2024/04/01 14:09:04.338,N/A,N/A,N/A,N/A,-0.083,-0.093,-0.105,N/A,N/A
2024/04/01 14:09:04.402,N/A,N/A,N/A,-0.097,N/A,N/A,N/A,-0.081,-0.089
2024/04/01 14:09:04.908,N/A,N/A,N/A,N/A,-0.085,-0.097,-0.109,N/A,N/A
2024/04/01 14:09:04.937,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:09:06.113,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,-0.023,-0.013
2024/04/01 14:09:06.677,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,-0.021,-0.011
2024/04/01 14:09:07.793,N/A,N/A,N/A,-0.047,N/A,N/A,-0.229,N/A,-0.013
2024/04/01 14:09:08.356,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,-0.023,N/A
2024/04/01 14:09:08.386,N/A,N/A,N/A,N/A,-0.085,N/A,-0.231,N/A,N/A
2024/04/01 14:09:08.917,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,-0.021,-0.011
2024/04/01 14:09:08.944,N/A,N/A,N/A,N/A,N/A,-0.187,-0.227,N/A,N/A
2024/04/01 14:09:09.494,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.023,-0.013
2024/04/01 14:09:09.512,N/A,N/A,N/A,N/A,-0.091,-0.179,-0.231,N/A,N/A
2024/04/01 14:09:10.034,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:09:10.062,N/A,N/A,N/A,N/A,-0.097,-0.173,-0.233,N/A,N/A
2024/04/01 14:09:10.653,N/A,N/A,N/A,N/A,-0.089,-0.181,-0.227,N/A,N/A
2024/04/01 14:09:11.196,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,-0.023,N/A
2024/04/01 14:09:11.284,N/A,N/A,N/A,N/A,-0.093,-0.179,-0.233,N/A,N/A
2024/04/01 14:09:11.812,N/A,N/A,N/A,N/A,-0.085,-0.189,N/A,N/A,N/A
2024/04/01 14:09:12.403,N/A,N/A,N/A,N/A,-0.093,-0.175,-0.231,N/A,N/A
2024/04/01 14:09:12.849,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.011
2024/04/01 14:09:12.963,N/A,N/A,N/A,N/A,-0.095,-0.179,N/A,N/A,N/A
2024/04/01 14:09:13.429,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:09:13.523,N/A,N/A,N/A,N/A,-0.089,-0.185,-0.229,N/A,N/A
2024/04/01 14:09:13.969,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:09:14.089,N/A,N/A,N/A,N/A,-0.093,-0.181,-0.233,N/A,N/A
2024/04/01 14:09:14.542,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,-0.023,N/A
2024/04/01 14:09:14.677,N/A,N/A,N/A,N/A,-0.097,-0.171,-0.229,N/A,N/A
2024/04/01 14:09:15.109,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.011
2024/04/01 14:09:15.662,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:09:16.389,N/A,N/A,N/A,N/A,N/A,N/A,-0.231,N/A,N/A
2024/04/01 14:09:16.822,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:09:16.937,N/A,N/A,N/A,N/A,N/A,N/A,-0.235,N/A,N/A
2024/04/01 14:09:17.396,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.011
2024/04/01 14:09:17.497,N/A,N/A,N/A,N/A,N/A,N/A,-0.231,N/A,N/A
2024/04/01 14:09:17.960,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.023,-0.013
2024/04/01 14:09:18.049,N/A,N/A,N/A,N/A,-0.099,-0.173,-0.229,N/A,N/A
2024/04/01 14:09:18.523,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:09:18.603,N/A,N/A,N/A,N/A,-0.091,-0.179,-0.227,N/A,N/A
2024/04/01 14:09:19.063,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:09:19.148,N/A,N/A,N/A,N/A,-0.089,-0.175,N/A,N/A,N/A
2024/04/01 14:09:19.627,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,N/A,-0.011
2024/04/01 14:09:19.702,N/A,N/A,N/A,N/A,-0.093,N/A,-0.229,N/A,N/A
2024/04/01 14:09:20.202,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,-0.023,-0.013
2024/04/01 14:09:20.241,N/A,N/A,N/A,N/A,N/A,N/A,-0.231,N/A,N/A
2024/04/01 14:09:20.806,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:09:20.807,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:09:20.854,N/A,N/A,N/A,N/A,-0.087,-0.179,-0.227,N/A,N/A
2024/04/01 14:09:21.345,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:09:21.346,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.011
2024/04/01 14:09:21.415,N/A,N/A,N/A,N/A,-0.093,-0.173,N/A,N/A,N/A
2024/04/01 14:09:21.895,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:09:21.983,N/A,N/A,N/A,N/A,-0.087,-0.179,-0.225,N/A,N/A
2024/04/01 14:09:22.564,N/A,N/A,N/A,N/A,-0.091,-0.177,-0.229,N/A,N/A
